Log file open, 12/11/22 19:17:23
[2022.12.12-01.17.26:186][  0]LogDeviceProfileManager: 	[000007A8925C7600][000007A892A30000 52] Android_Low, 
[2022.12.12-01.17.26:186][  0]LogDeviceProfileManager: 	[000007A8925CAE00][000007A892A35000 52] Android_Mid, 
[2022.12.12-01.17.26:186][  0]LogDeviceProfileManager: 	[000007A8925CC800][000007A892A37800 52] Android_High, 
[2022.12.12-01.17.26:186][  0]LogDeviceProfileManager: 	[000007A8925CAA00][000007A892A3A000 52] Android_Default, 
[2022.12.12-01.17.26:186][  0]LogDeviceProfileManager: 	[000007A8925CCA00][000007A892A3C800 52] Android_Adreno4xx, 
[2022.12.12-01.17.26:186][  0]LogDeviceProfileManager: 	[000007A8925CCE00][000007A892A22800 52] Android_Adreno5xx_Low, 
[2022.12.12-01.17.26:186][  0]LogDeviceProfileManager: 	[000007A8925CD000][000007A8927F0000 52] Android_Adreno5xx, 
[2022.12.12-01.17.26:186][  0]LogDeviceProfileManager: 	[000007A8925CC200][000007A8927F5000 52] Android_Adreno6xx, 
[2022.12.12-01.17.26:186][  0]LogDeviceProfileManager: 	[000007A8925CC400][000007A8927F7800 52] Android_Adreno6xx_Vulkan, 
[2022.12.12-01.17.26:186][  0]LogDeviceProfileManager: 	[000007A8925C8600][000007A8927FA000 52] Android_Adreno7xx, 
[2022.12.12-01.17.26:186][  0]LogDeviceProfileManager: 	[000007A8925CD800][000007A8927FC800 52] Android_Adreno7xx_Vulkan, 
[2022.12.12-01.17.26:186][  0]LogDeviceProfileManager: 	[000007A8925CBE00][000007A892A32800 52] Android_Mali_T6xx, 
[2022.12.12-01.17.26:186][  0]LogDeviceProfileManager: 	[000007A8925CDA00][000007A892A40000 52] Android_Mali_T7xx, 
[2022.12.12-01.17.26:186][  0]LogDeviceProfileManager: 	[000007A8925CDE00][000007A892A45000 52] Android_Mali_T8xx, 
[2022.12.12-01.17.26:186][  0]LogDeviceProfileManager: 	[000007A8925CE000][000007A892A47800 52] Android_Mali_G71, 
[2022.12.12-01.17.26:186][  0]LogDeviceProfileManager: 	[000007A8925CD200][000007A892A4A000 52] Android_Mali_G72, 
[2022.12.12-01.17.26:186][  0]LogDeviceProfileManager: 	[000007A8925CD400][000007A892A4C800 52] Android_Mali_G72_Vulkan, 
[2022.12.12-01.17.26:186][  0]LogDeviceProfileManager: 	[000007A8925CB600][000007A8927F2800 52] Android_Mali_G76, 
[2022.12.12-01.17.26:186][  0]LogDeviceProfileManager: 	[000007A8925CE800][000007A892A50000 52] Android_Mali_G76_Vulkan, 
[2022.12.12-01.17.26:186][  0]LogDeviceProfileManager: 	[000007A8925CB000][000007A892A55000 52] Android_Mali_G77, 
[2022.12.12-01.17.26:186][  0]LogDeviceProfileManager: 	[000007A8925CEA00][000007A892A57800 52] Android_Mali_G77_Vulkan, 
[2022.12.12-01.17.26:186][  0]LogDeviceProfileManager: 	[000007A8925CEE00][000007A892A5A000 52] Android_Mali_G78, 
[2022.12.12-01.17.26:186][  0]LogDeviceProfileManager: 	[000007A8925CF000][000007A892A5C800 52] Android_Mali_G78_Vulkan, 
[2022.12.12-01.17.26:186][  0]LogDeviceProfileManager: 	[000007A8925CE200][000007A892A42800 52] Android_Mali_G710, 
[2022.12.12-01.17.26:186][  0]LogDeviceProfileManager: 	[000007A8925CE400][000007A892A60000 52] Android_Mali_G710_Vulkan, 
[2022.12.12-01.17.26:186][  0]LogDeviceProfileManager: 	[000007A8925CC600][000007A892A65000 52] Android_Xclipse_920, 
[2022.12.12-01.17.26:186][  0]LogDeviceProfileManager: 	[000007A8925CF800][000007A892A67800 52] Android_Xclipse_920_Vulkan, 
[2022.12.12-01.17.26:186][  0]LogDeviceProfileManager: 	[000007A8925CCC00][000007A892A6A000 52] Android_Vulkan_SM5, 
[2022.12.12-01.17.26:186][  0]LogDeviceProfileManager: 	[000007A8925CFA00][000007A892A6C800 52] Android_PowerVR_G6xxx, 
[2022.12.12-01.17.26:186][  0]LogDeviceProfileManager: 	[000007A8925CFE00][000007A892A52800 52] Android_PowerVR_GT7xxx, 
[2022.12.12-01.17.26:186][  0]LogDeviceProfileManager: 	[000007A891EEFE00][000007A892A70000 52] Android_PowerVR_GE8xxx, 
[2022.12.12-01.17.26:186][  0]LogDeviceProfileManager: 	[000007A892A90000][000007A892A75000 52] Android_PowerVR_GM9xxx, 
[2022.12.12-01.17.26:186][  0]LogDeviceProfileManager: 	[000007A892A91200][000007A892A77800 52] Android_PowerVR_GM9xxx_Vulkan, 
[2022.12.12-01.17.26:186][  0]LogDeviceProfileManager: 	[000007A892A90A00][000007A892A7A000 52] Android_TegraK1, 
[2022.12.12-01.17.26:186][  0]LogDeviceProfileManager: 	[000007A892A91800][000007A892A7C800 52] Android_Unknown_Vulkan, 
[2022.12.12-01.17.26:186][  0]LogDeviceProfileManager: 	[000007A892A90600][000007A892A62800 52] Oculus_Quest, 
[2022.12.12-01.17.26:186][  0]LogDeviceProfileManager: 	[000007A892A91E00][000007A892A80000 52] Oculus_Quest2, 
[2022.12.12-01.17.26:186][  0]LogDeviceProfileManager: 	[000007A892A91600][000007A892A85000 52] HoloLens, 
[2022.12.12-01.17.26:186][  0]LogDeviceProfileManager: Active device profile: [000007A8925C3A00][000007A886462800 52] WindowsEditor
[2022.12.12-01.17.26:186][  0]LogCsvProfiler: Display: Metadata set : deviceprofile="WindowsEditor"
[2022.12.12-01.17.26:186][  0]LogShaderCompilers: Display: Compiling shader autogen file: S:/GIT/Deathmatch-Bots/Deathmatch-Bots/Intermediate/ShaderAutogen/PCD3D_SM5/AutogenShaderHeaders.ush
[2022.12.12-01.17.26:186][  0]LogShaderCompilers: Display: Failed to delete old shader autogen file: S:/GIT/Deathmatch-Bots/Deathmatch-Bots/Intermediate/ShaderAutogen/PCD3D_SM5/AutogenShaderHeaders.ush
[2022.12.12-01.17.26:186][  0]LogShaderCompilers: Display: Shader autogen file written: S:/GIT/Deathmatch-Bots/Deathmatch-Bots/Intermediate/ShaderAutogen/PCD3D_SM5/AutogenShaderHeaders.ush
[2022.12.12-01.17.26:186][  0]LogShaderCompilers: Display: Compiling shader autogen file: S:/GIT/Deathmatch-Bots/Deathmatch-Bots/Intermediate/ShaderAutogen/PCD3D_ES3_1/AutogenShaderHeaders.ush
[2022.12.12-01.17.26:187][  0]LogShaderCompilers: Display: Failed to delete old shader autogen file: S:/GIT/Deathmatch-Bots/Deathmatch-Bots/Intermediate/ShaderAutogen/PCD3D_ES3_1/AutogenShaderHeaders.ush
[2022.12.12-01.17.26:187][  0]LogShaderCompilers: Display: Shader autogen file written: S:/GIT/Deathmatch-Bots/Deathmatch-Bots/Intermediate/ShaderAutogen/PCD3D_ES3_1/AutogenShaderHeaders.ush
[2022.12.12-01.17.26:188][  0]LogTurnkeySupport: Turnkey Platform: Android: (Status=Invalid, Allowed_Sdk=r25b, Current_Sdk=, Allowed_AutoSdk=r25b, Current_AutoSdk=, Flags="Platform_InvalidHostPrerequisites", Error="Android Studio is not installed correctly.|Android SDK directory is not set correctly.")
[2022.12.12-01.17.26:188][  0]LogTurnkeySupport: Turnkey Platform: IOS: (Status=Invalid, MinAllowed_Sdk=1100.0.0.0, MaxAllowed_Sdk=1499.0, Current_Sdk=, Allowed_AutoSdk=13.3, Current_AutoSdk=, Flags="Platform_ValidHostPrerequisites")
[2022.12.12-01.17.26:188][  0]LogTurnkeySupport: Turnkey Platform: Linux: (Status=Invalid, Allowed_Sdk=v20_clang-13.0.1-centos7, Current_Sdk=, Allowed_AutoSdk=v20_clang-13.0.1-centos7, Current_AutoSdk=, Flags="Platform_ValidHostPrerequisites")
[2022.12.12-01.17.26:188][  0]LogTurnkeySupport: Turnkey Platform: LinuxArm64: (Status=Invalid, Allowed_Sdk=v20_clang-13.0.1-centos7, Current_Sdk=, Allowed_AutoSdk=v20_clang-13.0.1-centos7, Current_AutoSdk=, Flags="Platform_ValidHostPrerequisites")
[2022.12.12-01.17.26:188][  0]LogTurnkeySupport: Turnkey Platform: Win64: (Status=Valid, MinAllowed_Sdk=10.0.00000.0, MaxAllowed_Sdk=10.9.99999.0, Current_Sdk=10.0.18362.0, Allowed_AutoSdk=10.0.18362.0, Current_AutoSdk=, Flags="InstalledSdk_ValidVersionExists, Sdk_HasBestVersion")
[2022.12.12-01.17.26:190][  0]LogTurnkeySupport: Running Turnkey device detection: ' -ScriptsForProject="S:/GIT/Deathmatch-Bots/Deathmatch-Bots/Deathmatch-Bots.uproject" Turnkey -utf8output -WaitForUATMutex -command=VerifySdk -ReportFilename="S:/GIT/Deathmatch-Bots/Deathmatch-Bots/Intermediate/TurnkeyReport_1.log" -log="S:/GIT/Deathmatch-Bots/Deathmatch-Bots/Intermediate/TurnkeyLog_1.log" -project="S:/GIT/Deathmatch-Bots/Deathmatch-Bots/Deathmatch-Bots.uproject"  -Device=Win64@DESKTOP-XARSTRU'
[2022.12.12-01.17.26:190][  0]LogMonitoredProcess: Running Serialized UAT: [ cmd.exe /c ""L:/EpicGamesStore/UE_5.1/Engine/Build/BatchFiles/RunUAT.bat"  -ScriptsForProject="S:/GIT/Deathmatch-Bots/Deathmatch-Bots/Deathmatch-Bots.uproject" Turnkey -utf8output -WaitForUATMutex -command=VerifySdk -ReportFilename="S:/GIT/Deathmatch-Bots/Deathmatch-Bots/Intermediate/TurnkeyReport_1.log" -log="S:/GIT/Deathmatch-Bots/Deathmatch-Bots/Intermediate/TurnkeyLog_1.log" -project="S:/GIT/Deathmatch-Bots/Deathmatch-Bots/Deathmatch-Bots.uproject"  -Device=Win64@DESKTOP-XARSTRU" -nocompile -nocompileuat ]
[2022.12.12-01.17.26:215][  0]LogTexture: Display: Oodle Texture Encode Speed settings: Fast: RDO Off Lambda=0, Effort=Normal Final: RDO Off Lambda=0, Effort=Normal
